order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer
43002,gbif_splink,107,,,,,Brazil,São Paulo,Santa Bárbara d'Oeste,represa sao luis ( 76 ) | represa sao luis mata ciliar em processo de restauracao desde 1998 ( 23 ) | represa sao luis mata ciliar em processo de restauracao desde 1998 mata atlantica floresta estacional semidecidua -554 msm ( 2 ) | represa sao luis mata ciliar em processo de de restauracao desde 1998 ( 1 ) | represa sao luis mata ciliar em processo de restauracao desde 1998 floresta estacional semidecidua 554 msm ( 1 ) | represa sao luis mata ciliar em processo de restauracao desde 1998 mata atlantica floresta estacional semidecidua ( 1 ),,brazil_sao paulo_santa barbara oeste_represa sao luis,,-23.26838952,-47.66211689
42772,gbif_splink,107,,,,,Brazil,São Paulo,São Carlos,parcela sca_01 ( 55 ) | parcela sca_06 ( 46 ) | parcela sca_05 ( 44 ) | parcela sca_08 ( 40 ) | parcela sca_03 ( 31 ) | parcela sca_02 ( 2 ),NA,brazil_sao paulo_sao carlos_parcela sca,,-22.14679287,-47.85065795
43562,gbif_splink,106,,,,,Brazil,São Paulo,Itanhaém,estacao ecologica jureia-itatins ( 54 ) | estacao ecologica de jureia-itatins ( 3 ) | eecol jureia-itatins ( 1 ),,brazil_sao paulo_itanhaem_estacao ecologica jureia itatins,,-24.18,-46.779999
43528,gbif_splink,106,,,,,Brazil,São Paulo,Itirapina,cerrado do pedregulho ( 47 ) | cerrado de pedregulho ( 7 ) | cerrado do pedregulho; res inst florestal ( 2 ) | cerrado de pedregulho beira de barranco ( 1 ) | cerrado do pedregulho - savana savana ( 1 ) | cerrado do pedregulho junto a via principal ( 1 ),,brazil_sao paulo_itirapina_cerrado pedregulho,,-22.2504,-47.8204
43484,gbif_splink,106,,,,,Brazil,São Paulo,parque estadual carlos botelho ( 2 ),carlos botelho state park riberao branco km 55 ca 23 km s of park headquarters,,brazil_sao paulo_circa 23 km s of park headquarters,,,
43003,gbif_splink,106,,,,,Brazil,São Paulo,São Paulo,parque do estado de sao paulo ( 72 ) | parque do estado de sao paulo estrada para o lago de baixo ( 6 ) | parque do estado de sao paulo capital ( 4 ) | parque do estado sao paulo ( 4 ) | parque do estado sao paulo forma masculina ( 3 ) | parque do estado do sao paulo ( 2 ),,brazil_sao paulo_parque estado sao paulo,,-22.28254455,-48.70160983
42747,gbif_splink,105,,,,,Brazil,São Paulo,Amparo,jardim botanico arariba rppn sitio duas cachoeiras jardim botanico arariba rppn ( 272 ) | jardim botanico arariba rppn sitio duas cachoeiras jardim botanico arariba rppn caminho das moradas ( 46 ) | jardim botanico arariba rppn sitio duas cachoeiras jardim botanico arariba rppn alameda central ( 26 ) | jardim botanico arariba rppn sitio duas cachoeiras jardim botanico arariba rppn caminho das colinas ( 12 ) | jardim botanico arariba rppn sitio duas cachoeiras jardim botanico arariba rppn casa das ovelhas ( 12 ) | jardim botanico arariba rppn sitio duas cachoeiras jardim botanico arariba rppn #?# amparo sp curva da marcenaria - casa amarela ( 6 ),NA,brazil_sao paulo_jardim botanico arariba rppn,brazil_sao paulo_amparo_rppn duas cachoeiras,-22.7575,-46.808333
43086,gbif,105,,,,,Brazil,São Paulo,Campinas,floresta nacional de ipanema (flona),,brazil_sao paulo_campinas_floresta nacional ipanema flona,,,
43004,gbif,105,,,,,Brazil,São Paulo,Campos do Jordão,estrada para sao jose dos alpes ( 72 ) | estrada para sao jose dos alpes campos de altitude entremeados por matas ( 15 ) | estrada para sao jose dos alpes serra da mantiqueira ( 8 ) | estrada para sao jose dos alpes beira de mata ( 2 ) | estrada para sao jose dos alpes beira de mata floresta ombrofila mista ( 2 ) | estrada para sao jose dos alpes beira da mata ( 1 ),,brazil_sao paulo_campos jordao_estrada para sao jose alpes,,-22.70663208,-45.5374855
43005,gbif_splink,105,,,,,Brazil,São Paulo,Colômbia,laranjeiras fazenda perdizes ( 39 ) | laranjeiras faz perdizes ( 35 ) | laranjeiras - fazenda perdizes ( 7 ) | fazenda perdizes ( 3 ) | colombia laraneiras faz perdizes cerradao ou mata eca que doi cortada e depois em processo de regeneracao ( 2 ) | fazenda perdizes laranjeiras ( 2 ),,brazil_sao paulo_colombia_fazenda perdizes,,-20.25397997,-48.71622587
43563,gbif_splink,105,,,,,Brazil,São Paulo,Itararé,fazenda ibiti (ripasa) beira de estrada itarare - bonsucesso de itarare campo com mata ciliar perturbada adjacente ( 17 ) | fazenda ibiti (ripasa) beira de estrada itarare - bonsucesso de itarare ( 12 ) | fazenda ibiti (ripasa) beira da estrada itarare - bom sucesso de itarare ( 5 ) | fazenda ibiti (ripasa) beira da estrada itarare - bonsucesso ( 5 ) | fazenda ibiti (ripasa) beira de estrada itarare - bom sucesso de itarare ( 4 ) | fazenda ibiti (ripasa sa) beira da estrada itarare - bonsucesso de itarare ( 1 ),,"brazil_sao paulo_itarare_fazenda ibiti, beira estrada itarare",,-24.15030186,-49.31660157
43530,gbif_splink,105,,,,,Brazil,São Paulo,Pirassununga,fazenda santa tereza da bela cruz ( 55 ) | fazenda santa tereza da bela cruz no cerrado ( 2 ) | fazenda santa tereza de bela cruz ( 2 ) | fazenda de santa tereza de bela cruz ( 1 ),,brazil_sao paulo_pirassununga_fazenda santa tereza bela cruz,,-21.99,-47.419998
43083,gbif_splink,105,,,,,Brazil,São Paulo,Ribeirão Preto,estacao ecologica mata santa tereza ( 106 ) | estacao ecologica da mata de santa tereza ( 1 ),,brazil_sao paulo_ribeirao preto_estacao ecologica mata santa tereza,,-21.21675226,-47.84091857
43006,gbif_splink,105,,,,,Brazil,São Paulo,Santo André ( 104 ),subprefeitura de paranapiacaba e parque andreense estrada do gasoduto ( 55 ) | subprefeitura de paranapiacaba e parque andreense regiao administrativa da subprefeitura parque america trilha travessa marechal rondon ( 8 ) | subprefeitura de paranapiacaba e parque andreense estrada de paranapiacaba ( 7 ) | subprefeitura de paranapiacaba e parque andreense parque das garcas trilha estrada do gasoduto ( 4 ) | subprefeitura de paranapiacaba e parque andreense inicio da estrada ao lado da subprefeitura ( 3 ) | subprefeitura de paranapiacaba e parque andreense estrada de paranapiacaba - beira de estrada ( 2 ),,brazil_sao paulo_subprefeitura paranapiacaba e parque andreense,,-21.41710559,-44.99452581
43534,gbif,105,,,,,Brazil,São Paulo,São Bernardo do Campo,lote 3 mata do chines rodoanel mario covas trecho sul ( 43 ) | lote 3 mata 'bin laden' rodoanel mario covas trecho sul ( 17 ),,brazil_sao paulo_sao bernardo campo_lote 3,,,
43536,gbif_splink,105,,,,,Brazil,São Paulo,São Miguel Arcanjo,parque estadual carlos botelho estrada de servico ( 27 ) | parque estadual de carlos botelho estrada de servico ( 13 ) | parque estadual carlos botelho estrada de servico proximo ao mirante ( 8 ) | parque estadual de carlos botelho estrada de servico&nf;24º 3' 27''s ; 47º 59' 6''w&nf;811 msm ( 2 ) | sao miguel arcanjo parque estadual de carlos botelho estrada de servico ( 2 ) | parque estadual carlos botelho bairro taquaral estrada de servico ( 1 ),,"brazil_sao paulo_sao miguel arcanjo_parque estadual carlos botelho, estrada servico",brazil_sao paulo_sao miguel arcanjo_pe carlos botelho,-23.9303616,-47.993334
43007,gbif_splink,105,,,,,Brazil,São Paulo,São Paulo,reserva da cidade universitaria ( 95 ) | reserva da cidade universitaria 'armando de salles oliveira' cuaso ( 2 ) | reserva da cidade universitaria armando salles oliveira cuaso ( 2 ) | reserva da cidade universitaria armando de sales oliveira cuaso ( 1 ) | reserva da cidade universitaria armando de sales oliveira- universidade de sao paulo ( 1 ) | reserva da cidade universitaria armando de salles oliveira ( 1 ),,brazil_sao paulo_sao paulo_reserva cidade universitaria,,-23.56530162,-46.70620729
43008,gbif,105,,,,,Brazil,São Paulo,Sorocaba,mata da pedreira,,brazil_sao paulo_sorocaba_mata pedreira,,-23.46436705,-47.44659497
43531,gbif_reflora_splink,105,,,,,Brazil,São Paulo,,prope s bernardo in circuitu urbis s paulo ( 31 ) | prope s caetano haud procul ab urbe s paulo ( 4 ) | prope s manoel de botocatu ( 3 ) | prope s manoel de botucatu ( 3 ) | prope s bernardo ( 2 ) | prope s bernardo haud procul ab urbe s paulo ( 2 ),,brazil_sao paulo_prope s,,,
43532,gbif_reflora_splink,105,,,,,Brazil,São Paulo,,prope s bernardo in circuitu urbis s paulo ( 31 ) | prope s caetano haud procul ab urbe s paulo ( 4 ) | prope s manoel de botocatu ( 3 ) | prope s manoel de botucatu ( 3 ) | prope s bernardo ( 2 ) | prope s bernardo haud procul ab urbe s paulo ( 2 ),,brazil_sao paulo_prope s_prope s,,,
43539,gbif_jabot_splink,104,,,,,Brazil,São Paulo,Cunha,estrada em direcao a trilha do rio bonito ( 41 ) | estrada em direcao a trilha do rio bonito na beira do rio paraiba em brejo ( 12 ) | estrada em direcao a trilha do rio bonito beira do rio paraiba ( 2 ) | estrada em direcao a trilha do rio bonito; ( 2 ) | estrada em direcao a trilha de do rio bonito ( 1 ) | estrada em direcao a trilha do rio bonito; na beira do rio paraiba ( 1 ),,brazil_sao paulo_cunha_estrada em direcao a trilha rio bonito,,-23.25555595,-45.04166695
43541,gbif_splink,104,,,,,Brazil,São Paulo,Itatiba,sitio moinho velho ( 55 ) | sitio moinho velho mata atlantica ( 4 ),,brazil_sao paulo_itatiba_sitio moinho velho,,-22.95569388,-46.74403716
42758,gbif_splink,104,,,,,Brazil,São Paulo,Monte Alegre do Sul,ee do iac ( 49 ) | ee monte alegre ( 20 ) | ee do iac regiao montanhosa mata ( 15 ) | e e do iac ( 11 ) | e e do iac regiao montanhosa mata ( 8 ) | ee monte alegre regiao montanhosa ( 7 ),NA,brazil_sao paulo_monte alegre sul_e,,-22.68025004,-46.68010322
43546,gbif,104,,,,,Brazil,São Paulo,Potirendaba,um trecho da mata ciliar do ribeirao bora,,brazil_sao paulo_potirendaba_um trecho mata ciliar ribeirao bora,,-21.04147581,-49.37383669
43010,gbif,104,,,,,Brazil,São Paulo,São José dos Campos,parte inferior da encosta leste do vale do corrego da ressaca 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ( 13 ) | parte inferior da encosta leste do vale do corrego da ressaca 6 1/2km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500m ao se da rodovia ( 9 ) | parte inferior da encosta leste do vale do corrego da ressaca 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500m ao se da rodovia ( 8 ) | parte inferior da encosta leste do vale do corrego da ressaca 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 900 m ao se da rodovia ( 8 ) | parte inferior da encosta leste do vale do corrego da ressaca 65 km ao sw (ao longo da rodovia presidente dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia; ca 300 m da estrada ( 6 ) | parte inferior da encosta leste do vale do corrego da ressaca 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos e dentro de 500 m ao se da rodovia ca 200 m da estrada ( 3 ),,brazil_sao paulo_parte inferior encosta leste vale corrego ressaca,,-23.1229396,-45.91056657
43011,gbif_splink,104,,,,,Brazil,São Paulo,São Paulo,horto da faculdade de farmacia ( 75 ) | sao paulo horto da faculdade de farmacia ( 7 ) | horto faculdade de farmacia ( 6 ) | cidade universitaria horto da faculdade de farmacia ( 2 ) | horto da faculdade de farmacia (usp) ( 2 ) | horto faculdade farmacia ( 2 ),,brazil_sao paulo_sao paulo_horto faculdade farmacia,,-23.63286243,-46.64457849
43099,gbif,104,,,,,Brazil,São Paulo,São Roque,morro saboo e proximidades ( 36 ) | morro do saboo e proximidades ( 35 ) | morro do saboo e proximidades regiao de matas ( 15 ) | morro saboo e proximidades campo antropico ( 9 ) | morro saboo e proximidades regiao de matas ( 3 ) | morro do saboo e proximidades regiao de ( 1 ),,brazil_sao paulo_sao roque_morro saboo e proximidades,,-23.47993341,-47.15958188
43012,gbif_splink,103,,,,,Brazil,São Paulo,Adamantina,estacao experimental do iac ( 79 ) | estacao experimental do iac floresta riparia com transicao para cerrado ( 11 ) | estacao experimental iac ( 5 ) | estacao experimental do iac floresta riparia com transicao para o cerrado ( 4 ) | estacao experimental do iac estacao experimental do iac ( 2 ) | estacao experimental do iac floresta ritaria com transicao para cerrado ( 1 ),,brazil_sao paulo_adamantina_estacao experimental iac,,-21.58612283,-51.05798575
43087,gbif_splink,103,,,,,Brazil,São Paulo,Corumbataí,reserva de cerrado de corumbatai ( 99 ) | reserva cerrado de corumbatai ( 2 ) | reserva do cerrado de corumbatai ( 2 ) | reserva de cerrado de corumbatai - sp ( 1 ) | reserva de cerrado de corumbatai sp ( 1 ),,brazil_sao paulo_corumbatai_reserva cerrado corumbatai,,-22.21682996,-47.61684476
43013,gbif_splink,103,,,,,Brazil,São Paulo,Iguape,iguape reserva ecologica da jureia trilha na margem do rio verde ( 16 ) | reserva ecologica da jureia ( 6 ) | reserva ecologica da jureia trilha para a figueira grande ( 5 ) | reserva ecologica de jureia trilha do imperador ( 5 ) | reserva ecologica de jureia trilha na margem do rio verde ( 5 ) | reserva ecologica de jureia trilha para o campo do alto do morro proximo ao alojamento ( 5 ),,brazil_sao paulo_iguape_reserva ecologica jureia,,-24.39175155,-47.43215644
42750,gbif_jabot_reflora_splink,103,,,,,Brazil,São Paulo,Juquiá,trilha da casa da pedra uhe da serraria floresta ombrofila densa ( 223 ) | trilha da casa da pedra uhe da serraria ( 23 ) | trilha da casa da pedra ( 7 ) | trilha da casa de pedra uhe da serraria ( 3 ) | trilha da casa da pedra (uhe) da serraria ( 2 ),NA,brazil_sao paulo_juquia_trilha casa pedra,,-24.17211315,-47.57736865
43547,gbif_splink,103,,,,,Brazil,São Paulo,Pratânia,agropecuaria palmeira da serra private reserve of cerrado next to sugar cane plantation ( 31 ) | private reserve of cerrado next to sugar cane plantation agropecuaria palmeira da serra ( 27 ) | agropecuaria palmeira da serraprivate reserve of cerrado next to sugar cane plantation ( 1 ),,brazil_sao paulo_pratania_private reserve of cerrado next to sugar cane plantation,,-22.81665663,-48.74434678
42770,gbif_splink,103,,,,,Brazil,São Paulo,Santos,monumento nacional ruinas engenho sao jorge dos erasmos,NA,brazil_sao paulo_santos_monumento nacional ruinas engenho sao jorge erasmos,,-23.947778,-46.363333
43549,gbif,103,,,,,Brazil,São Paulo,São Paulo,apa parque e fazenda do carmo ( 47 ) | apa parque e fazenda do carmo trilha 11 ( 3 ) | apa parque e fazenda do carmo trilha 1 (em direcao ao tabor) ( 2 ) | apa parque e fazenda do carmo borda de mata secundaria trilha 1 ( 1 ) | apa parque e fazenda do carmo trila partindo do campo do brejo em direcao ao morro ( 1 ) | apa parque e fazenda do carmo trilha 1 ( 1 ),,brazil_sao paulo_sao paulo_apa parque e fazenda carmo,,-23.583252,-46.46475725
43090,gbif_splink,103,,,,,Brazil,São Paulo,São Paulo,pecantareira nucleo pedra grande ( 32 ) | pecantareira engordador ( 20 ) | pecantareira regiao da chapada ( 11 ) | pecantareira nucleo engordador ( 8 ) | pecantareira regiao da barrocada ( 7 ) | pecantareira pinheirinho ( 6 ),,brazil_sao paulo_sao paulo_parque estadualcantareira,,-23.50776441,-46.6324109
43089,gbif,103,,,,,Brazil,São Paulo,São Paulo ( 3 ) | Ilha Solteira ( 2 ) | Iguape ( 1 ) | Itirapina ( 1 ),"intervales state park iporanga sp br ( 46 ) | intervales state park ribeirao grande sp br ( 12 ) | br ms selvaria fazenda de ensino e pesquisa da unesp-""""campus"""" de ilha solteira ( 8 ) | br ms selviria fazenda de ensino e pesquisa da unesp-""campus"" de ilha solteira ( 8 ) | br m5 selviria fazenda de ensino e pesquisa da unesp-""campus"" de ilha solteira ( 4 ) | br ms selviria fazenda de ensino e pesquisada unesp-""""campus"""" de ilha solteira ( 4 )",,brazil_sao paulo_br,,-22.25,-47.816667
43120,gbif_splink,103,,,,,Brazil,São Paulo,São Roque,morro do saboo ( 72 ) | morro saboo ( 13 ) | morro do saboo e proximidades ( 2 ) | morro do saboo morro do saboo e proximidades regiao de matas ( 2 ) | morro saboo campo antropico ( 2 ) | morro do saboo e proximidades regiao de matas ( 1 ),,brazil_sao paulo_sao roque_morro saboo,,-23.48024495,-47.16103291
42720,gbif_splink,102,,,,,Brazil,São Paulo,Amparo,Jardim Botânico Arariba,NA,"brazil_sao paulo_amparo_jardim botanico arariba rppn, rppn",brazil_sao paulo_amparo_rppn duas cachoeiras,-22.7575,-46.808333
43014,gbif_splink,102,,,,,Brazil,São Paulo,Botucatu,fazenda edgardia ( 71 ) | fazenda edgardia mata do bexiguento cuesta de botucatu ( 17 ) | fazenda edgardia unesp ( 5 ) | botucatu fazenda edgardia ( 3 ) | faz edgardia ( 2 ) | fazenda edgardia - unesp botucatu ( 2 ),,brazil_sao paulo_botucatu_fazenda edgardia,,-22.87345958,-48.47105256
43026,gbif_reflora_splink,102,,,,,Brazil,São Paulo,Itanhaém,"parque estadual da serra do mar nucleo curucutu ( 180 ) | parque estadual da serra do mar nucleo curucutu floresta ombrofila densa baixomontana e montana no entorno do vale dos rios mambu e dos macacos ( 91 ) | parque estadual da serra do mar nucleo curucutu floresta ombrofila densa baixomontana no entorno do vale do rio mambu ( 51 ) | parque estadual da serra do mar nucleo curucutu floresta ombrofila densa baixomontana e montana no entorno do vale dos rios mambu e dos macacos 24o02'284""s; 46o49'279""w 30-180msm ( 36 ) | parque estadual da serra do mar nucleo curucutu floresta ombrofila densa baixomontana no entorno do vale do rio mambu 24o02'517""s; 46o49'057""w 30-100msm ( 21 ) | parque estadual da serra do mar nucleo curucutu trilha do mambu ( 20 )",,brazil_sao paulo_itanhaem_parque estadual serra mar nucleo curucutu,,-24.07468058,-46.81101358
