"source","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"ibge","brazil_NA_erechim","brazil_rio grande sul_erechim",-27.656899,-52.311549,"county"
"ibge","brazil_NA_ernestina","brazil_rio grande sul_ernestina",-28.44062708,-52.55900935,"county"
"ibge","brazil_NA_herval","brazil_rio grande sul_herval",-32.02143264,-53.40147257,"county"
"ibge","brazil_NA_erval grande","brazil_rio grande sul_erval grande",-27.35141474,-52.58091248,"county"
"ibge","brazil_NA_erval seco","brazil_rio grande sul_erval seco",-27.51342032,-53.51952948,"county"
"ibge","brazil_NA_esmeralda","brazil_rio grande sul_esmeralda",-27.97442831,-51.18693992,"county"
"ibge","brazil_NA_esperanca sul","brazil_rio grande sul_esperanca sul",-27.32862476,-54.0085707,"county"
"ibge","brazil_NA_espumoso","brazil_rio grande sul_espumoso",-28.87758557,-52.83838159,"county"
"ibge","brazil_NA_estacao","brazil_rio grande sul_estacao",-27.92874042,-52.29017444,"county"
"ibge","brazil_NA_estancia velha","brazil_rio grande sul_estancia velha",-29.64815506,-51.18753215,"county"
"ibge","brazil_NA_esteio","brazil_rio grande sul_esteio",-29.85147355,-51.17781062,"county"
"ibge","brazil_NA_estrela","brazil_rio grande sul_estrela",-29.50926153,-51.91993199,"county"
"ibge","brazil_NA_estrela velha","brazil_rio grande sul_estrela velha",-29.22419658,-53.1787181,"county"
"ibge","brazil_NA_eugenio castro","brazil_rio grande sul_eugenio castro",-28.56596681,-54.24403602,"county"
"ibge","brazil_NA_fagundes varela","brazil_rio grande sul_fagundes varela",-28.88637573,-51.71720476,"county"
"ibge","brazil_NA_farroupilha","brazil_rio grande sul_farroupilha",-29.2101124,-51.36599662,"county"
"ibge","brazil_NA_faxinal soturno","brazil_rio grande sul_faxinal soturno",-29.55786872,-53.46287483,"county"
"ibge","brazil_NA_faxinalzinho","brazil_rio grande sul_faxinalzinho",-27.37560173,-52.67599914,"county"
"ibge","brazil_NA_fazenda vilanova","brazil_rio grande sul_fazenda vilanova",-29.58961916,-51.8382501,"county"
"ibge","brazil_NA_feliz","brazil_rio grande sul_feliz",-29.4551103,-51.28485778,"county"
"ibge","brazil_NA_flores cunha","brazil_rio grande sul_flores cunha",-29.03124255,-51.22161809,"county"
"ibge","brazil_NA_floriano peixoto","brazil_rio grande sul_floriano peixoto",-27.85806487,-52.0455799,"county"
"ibge","brazil_NA_fontoura xavier","brazil_rio grande sul_fontoura xavier",-29.00855193,-52.37766836,"county"
"ibge","brazil_NA_formigueiro","brazil_rio grande sul_formigueiro",-29.9761015,-53.50638993,"county"
"ibge","brazil_NA_forquetinha","brazil_rio grande sul_forquetinha",-29.3888054,-52.12546997,"county"
"ibge","brazil_NA_fortaleza valos","brazil_rio grande sul_fortaleza valos",-28.89912078,-53.28875518,"county"
"ibge","brazil_NA_frederico westphalen","brazil_rio grande sul_frederico westphalen",-27.34041168,-53.35970055,"county"
"ibge","brazil_NA_garibaldi","brazil_rio grande sul_garibaldi",-29.24956725,-51.63487452,"county"
"ibge","brazil_NA_garruchos","brazil_rio grande sul_garruchos",-28.2333274,-55.53742252,"county"
"ibge","brazil_NA_gaurama","brazil_rio grande sul_gaurama",-27.59862192,-52.11555943,"county"
"ibge","brazil_NA_general camara","brazil_rio grande sul_general camara",-29.86290588,-51.91406087,"county"
"ibge","brazil_NA_gentil","brazil_rio grande sul_gentil",-28.38641822,-52.03948693,"county"
"ibge","brazil_NA_getulio vargas","brazil_rio grande sul_getulio vargas",-27.85249391,-52.18030359,"county"
"ibge","brazil_NA_girua","brazil_rio grande sul_girua",-28.03001362,-54.29923519,"county"
"ibge","brazil_NA_glorinha","brazil_rio grande sul_glorinha",-29.88651087,-50.77063735,"county"
"ibge","brazil_NA_gramado","brazil_rio grande sul_gramado",-29.38614376,-50.89771034,"county"
"ibge","brazil_NA_gramado loureiros","brazil_rio grande sul_gramado loureiros",-27.44566436,-52.91467403,"county"
"ibge","brazil_NA_gramado xavier","brazil_rio grande sul_gramado xavier",-29.28908174,-52.60043481,"county"
"ibge","brazil_NA_gravatai","brazil_rio grande sul_gravatai",-29.89083262,-50.94731557,"county"
"ibge","brazil_NA_guabiju","brazil_rio grande sul_guabiju",-28.57814564,-51.66031027,"county"
"ibge","brazil_NA_guaiba","brazil_rio grande sul_guaiba",-30.17764052,-51.43362729,"county"
"ibge","brazil_NA_guapore","brazil_rio grande sul_guapore",-28.85507776,-51.90447151,"county"
"ibge","brazil_NA_guarani missoes","brazil_rio grande sul_guarani missoes",-28.16811207,-54.58630661,"county"
"ibge","brazil_NA_harmonia","brazil_rio grande sul_harmonia",-29.54600621,-51.42313444,"county"
"ibge","brazil_NA_herveiras","brazil_rio grande sul_herveiras",-29.44141068,-52.66946607,"county"
"ibge","brazil_NA_horizontina","brazil_rio grande sul_horizontina",-27.59097636,-54.29818215,"county"
"ibge","brazil_NA_hulha negra","brazil_rio grande sul_hulha negra",-31.44767708,-53.88947728,"county"
"ibge","brazil_NA_ibarama","brazil_rio grande sul_ibarama",-29.41885168,-53.16718355,"county"
"ibge","brazil_NA_ibiaca","brazil_rio grande sul_ibiaca",-28.11460143,-51.79347973,"county"
"ibge","brazil_NA_ibiraiaras","brazil_rio grande sul_ibiraiaras",-28.38185655,-51.62929917,"county"
"ibge","brazil_NA_ibirapuita","brazil_rio grande sul_ibirapuita",-28.62558092,-52.46150492,"county"
"ibge","brazil_NA_ibiruba","brazil_rio grande sul_ibiruba",-28.59398872,-53.17217736,"county"
"ibge","brazil_NA_igrejinha","brazil_rio grande sul_igrejinha",-29.5604778,-50.79449612,"county"
"ibge","brazil_NA_ijui","brazil_rio grande sul_ijui",-28.33494065,-53.86103392,"county"
"ibge","brazil_NA_ilopolis","brazil_rio grande sul_ilopolis",-28.93102769,-52.13131512,"county"
"ibge","brazil_NA_imbe","brazil_rio grande sul_imbe",-29.93057507,-50.11816304,"county"
"ibge","brazil_NA_imigrante","brazil_rio grande sul_imigrante",-29.35485878,-51.7631269,"county"
"ibge","brazil_NA_inhacora","brazil_rio grande sul_inhacora",-27.90259034,-54.03023228,"county"
"ibge","brazil_NA_ipe","brazil_rio grande sul_ipe",-28.71773795,-51.2989247,"county"
"ibge","brazil_NA_ipiranga sul","brazil_rio grande sul_ipiranga sul",-27.93065143,-52.41778861,"county"
"ibge","brazil_NA_irai","brazil_rio grande sul_irai",-27.2488104,-53.24171401,"county"
"ibge","brazil_NA_itaara","brazil_rio grande sul_itaara",-29.57688404,-53.7611623,"county"
"ibge","brazil_NA_itacurubi","brazil_rio grande sul_itacurubi",-28.81033967,-55.26739215,"county"
"ibge","brazil_NA_itapuca","brazil_rio grande sul_itapuca",-28.77593725,-52.19556288,"county"
"ibge","brazil_NA_itaqui","brazil_rio grande sul_itaqui",-29.21356326,-56.17563045,"county"
"ibge","brazil_NA_itati","brazil_rio grande sul_itati",-29.46120254,-50.16366716,"county"
"ibge","brazil_NA_itatiba sul","brazil_rio grande sul_itatiba sul",-27.35595015,-52.47759642,"county"
"ibge","brazil_NA_ivora","brazil_rio grande sul_ivora",-29.5136695,-53.58350913,"county"
"ibge","brazil_NA_ivoti","brazil_rio grande sul_ivoti",-29.58081664,-51.15707219,"county"
"ibge","brazil_NA_jaboticaba","brazil_rio grande sul_jaboticaba",-27.62956744,-53.26434183,"county"
"ibge","brazil_NA_jacuizinho","brazil_rio grande sul_jacuizinho",-29.03534632,-53.01412657,"county"
"ibge","brazil_NA_jaguarao","brazil_rio grande sul_jaguarao",-32.40899009,-53.33086339,"county"
"ibge","brazil_NA_jaguari","brazil_rio grande sul_jaguari",-29.45848217,-54.64873482,"county"
"ibge","brazil_NA_jaquirana","brazil_rio grande sul_jaquirana",-28.94850405,-50.36125375,"county"
"ibge","brazil_NA_jari","brazil_rio grande sul_jari",-29.29219675,-54.29830278,"county"
"ibge","brazil_NA_joia","brazil_rio grande sul_joia",-28.76679408,-54.15450647,"county"
"ibge","brazil_NA_julio castilhos","brazil_rio grande sul_julio castilhos",-29.25845588,-53.65246771,"county"
"ibge","brazil_NA_lagoa bonita sul","brazil_rio grande sul_lagoa bonita sul",-29.50286868,-53.04213575,"county"
"ibge","brazil_NA_lagoao","brazil_rio grande sul_lagoao",-29.23776691,-52.78695504,"county"
"ibge","brazil_NA_lagoa tres cantos","brazil_rio grande sul_lagoa tres cantos",-28.57085992,-52.83421046,"county"
"ibge","brazil_NA_lagoa vermelha","brazil_rio grande sul_lagoa vermelha",-28.20507613,-51.46851815,"county"
"ibge","brazil_NA_lajeado bugre","brazil_rio grande sul_lajeado bugre",-29.33076366,-52.24307928,"county"
"ibge","brazil_NA_lavras sul","brazil_rio grande sul_lavras sul",-30.8498,-54.0283,"county"
"ibge","brazil_NA_liberato salzano","brazil_rio grande sul_liberato salzano",-27.54942994,-53.06387714,"county"
"ibge","brazil_NA_lindolfo collor","brazil_rio grande sul_lindolfo collor",-29.58305025,-51.21952986,"county"
"ibge","brazil_NA_linha nova","brazil_rio grande sul_linha nova",-29.45999061,-51.21557271,"county"
"ibge","brazil_NA_machadinho","brazil_rio grande sul_machadinho",-27.58750827,-51.67385964,"county"
"ibge","brazil_NA_macambara","brazil_rio grande sul_macambara",-29.06624993,-55.77513544,"county"
"ibge","brazil_NA_mampituba","brazil_rio grande sul_mampituba",-29.26218037,-50.00221996,"county"
"ibge","brazil_NA_manoel viana","brazil_rio grande sul_manoel viana",-29.42837231,-55.55690751,"county"
"ibge","brazil_NA_maquine","brazil_rio grande sul_maquine",-29.63361246,-50.20931678,"county"
"ibge","brazil_NA_marata","brazil_rio grande sul_marata",-29.54863212,-51.54874553,"county"
"ibge","brazil_NA_marcelino ramos","brazil_rio grande sul_marcelino ramos",-27.483022,-51.962846,"county"
"ibge","brazil_NA_mariana pimentel","brazil_rio grande sul_mariana pimentel",-30.31411393,-51.58388272,"county"
"ibge","brazil_NA_mariano moro","brazil_rio grande sul_mariano moro",-27.34294216,-52.16905989,"county"
"ibge","brazil_NA_marques souza","brazil_rio grande sul_marques souza",-29.29034136,-52.14804088,"county"
"ibge","brazil_NA_mata","brazil_rio grande sul_mata",-29.53888102,-54.46884823,"county"
"ibge","brazil_NA_mato castelhano","brazil_rio grande sul_mato castelhano",-28.27816238,-52.19818788,"county"
"ibge","brazil_NA_mato leitao","brazil_rio grande sul_mato leitao",-29.52455941,-52.13565517,"county"
"ibge","brazil_NA_mato queimado","brazil_rio grande sul_mato queimado",-28.24350797,-54.65634628,"county"
"ibge","brazil_NA_maximiliano almeida","brazil_rio grande sul_maximiliano almeida",-27.60388058,-51.815452,"county"
"ibge","brazil_NA_minas leao","brazil_rio grande sul_minas leao",-30.07467743,-52.07790843,"county"
"ibge","brazil_NA_miraguai","brazil_rio grande sul_miraguai",-27.49060159,-53.74599632,"county"
"ibge","brazil_NA_montauri","brazil_rio grande sul_montauri",-28.66981111,-52.04995668,"county"
"ibge","brazil_NA_monte alegre campos","brazil_rio grande sul_monte alegre campos",-28.70042223,-50.80500263,"county"
"ibge","brazil_NA_monte belo sul","brazil_rio grande sul_monte belo sul",-29.13983023,-51.65348382,"county"
"ibge","brazil_NA_montenegro","brazil_rio grande sul_montenegro",-29.70656395,-51.50077331,"county"
"ibge","brazil_NA_mormaco","brazil_rio grande sul_mormaco",-28.69369826,-52.66170434,"county"
"ibge","brazil_NA_morrinhos sul","brazil_rio grande sul_morrinhos sul",-29.33829287,-49.95424645,"county"
"ibge","brazil_NA_morro redondo","brazil_rio grande sul_morro redondo",-31.63741558,-52.63759589,"county"
"ibge","brazil_NA_morro reuter","brazil_rio grande sul_morro reuter",-29.52052413,-51.05532964,"county"
"ibge","brazil_NA_mostardas","brazil_rio grande sul_mostardas",-30.85508169,-50.73007464,"county"
"ibge","brazil_NA_mucum","brazil_rio grande sul_mucum",-29.14024049,-51.81568314,"county"
"ibge","brazil_NA_muitos capoes","brazil_rio grande sul_muitos capoes",-28.38496664,-51.22960786,"county"
"ibge","brazil_NA_muliterno","brazil_rio grande sul_muliterno",-28.32702296,-51.77700754,"county"
"ibge","brazil_NA_nao me toque","brazil_rio grande sul_nao me toque",-28.459417,-52.82491262,"county"
"ibge","brazil_NA_nicolau vergueiro","brazil_rio grande sul_nicolau vergueiro",-28.52102213,-52.44846772,"county"
"ibge","brazil_NA_nonoai","brazil_rio grande sul_nonoai",-27.36930786,-52.85684054,"county"
"ibge","brazil_NA_nova alvorada","brazil_rio grande sul_nova alvorada",-28.70801682,-52.17171305,"county"
"ibge","brazil_NA_nova araca","brazil_rio grande sul_nova araca",-28.65164407,-51.74726473,"county"
"ibge","brazil_NA_nova bassano","brazil_rio grande sul_nova bassano",-28.72598079,-51.75399996,"county"
"ibge","brazil_NA_nova boa vista","brazil_rio grande sul_nova boa vista",-27.99700103,-52.97932241,"county"
"ibge","brazil_NA_nova brescia","brazil_rio grande sul_nova brescia",-29.19504778,-52.08235952,"county"
"ibge","brazil_NA_nova candelaria","brazil_rio grande sul_nova candelaria",-27.59590784,-54.12444572,"county"
"ibge","brazil_NA_nova esperanca sul","brazil_rio grande sul_nova esperanca sul",-29.40317878,-54.82159978,"county"
"ibge","brazil_NA_nova hartz","brazil_rio grande sul_nova hartz",-29.58576184,-50.89812933,"county"
"ibge","brazil_NA_nova padua","brazil_rio grande sul_nova padua",-29.00153176,-51.31571299,"county"
"ibge","brazil_NA_nova palma","brazil_rio grande sul_nova palma",-29.42947928,-53.43499094,"county"
"ibge","brazil_NA_nova petropolis","brazil_rio grande sul_nova petropolis",-28.78937565,-51.60138047,"county"
"ibge","brazil_NA_nova prata","brazil_rio grande sul_nova prata",-28.78937565,-51.60138047,"county"
"ibge","brazil_NA_nova ramada","brazil_rio grande sul_nova ramada",-28.07662411,-53.70366364,"county"
"ibge","brazil_NA_nova roma sul","brazil_rio grande sul_nova roma sul",-28.98920047,-51.40835189,"county"
"ibge","brazil_NA_novo cabrais","brazil_rio grande sul_novo cabrais",-29.76034437,-52.99574616,"county"
"ibge","brazil_NA_novo hamburgo","brazil_rio grande sul_novo hamburgo",-29.7351949,-51.04868582,"county"
"ibge","brazil_NA_novo machado","brazil_rio grande sul_novo machado",-27.54669089,-54.53526835,"county"
"ibge","brazil_NA_novo tiradentes","brazil_rio grande sul_novo tiradentes",-27.56165818,-53.16758028,"county"
"ibge","brazil_NA_novo xingu","brazil_rio grande sul_novo xingu",-27.74460884,-53.05788605,"county"
"ibge","brazil_NA_novo barreiro","brazil_rio grande sul_novo barreiro",-27.89951429,-53.11616198,"county"
"ibge","brazil_NA_osorio","brazil_rio grande sul_osorio",-29.91625567,-50.26792318,"county"
"ibge","brazil_NA_paim filho","brazil_rio grande sul_paim filho",-27.72198542,-51.78069524,"county"
"ibge","brazil_NA_palmares sul","brazil_rio grande sul_palmares sul",-30.36294579,-50.44991375,"county"
"ibge","brazil_NA_palmeira missoes","brazil_rio grande sul_palmeira missoes",-27.93159545,-53.37424304,"county"
"ibge","brazil_NA_palmitinho","brazil_rio grande sul_palmitinho",-27.32788219,-53.58742459,"county"
"ibge","brazil_NA_panambi","brazil_rio grande sul_panambi",-28.33005415,-53.50704521,"county"
"ibge","brazil_NA_pantano grande","brazil_rio grande sul_pantano grande",-30.25843005,-52.37166915,"county"
"ibge","brazil_NA_parai","brazil_rio grande sul_parai",-28.60096837,-51.78916179,"county"
"ibge","brazil_NA_paraiso sul","brazil_rio grande sul_paraiso sul",-29.69569122,-53.12036565,"county"
"ibge","brazil_NA_pareci novo","brazil_rio grande sul_pareci novo",-29.61077456,-51.42264055,"county"
"ibge","brazil_NA_parobe","brazil_rio grande sul_parobe",-29.65937095,-50.85574549,"county"
"ibge","brazil_NA_passa sete","brazil_rio grande sul_passa sete",-29.43984282,-52.87021663,"county"
"ibge","brazil_NA_passo sobrado","brazil_rio grande sul_passo sobrado",-29.75920537,-52.24498956,"county"
"ibge","brazil_NA_passo fundo","brazil_rio grande sul_passo fundo",-28.26899558,-52.45175801,"county"
"ibge","brazil_NA_paulo bento","brazil_rio grande sul_paulo bento",-27.71031899,-52.39532056,"county"
"ibge","brazil_NA_paverama","brazil_rio grande sul_paverama",-29.5693401,-51.72802597,"county"
"ibge","brazil_NA_pedras altas","brazil_rio grande sul_pedras altas",-31.83910655,-53.69105196,"county"
"ibge","brazil_NA_pedro osorio","brazil_rio grande sul_pedro osorio",-31.95965238,-52.87115956,"county"
"ibge","brazil_NA_pejucara","brazil_rio grande sul_pejucara",-28.45405593,-53.59360931,"county"
"ibge","brazil_NA_pelotas","brazil_rio grande sul_pelotas",-31.56882022,-52.36059681,"county"
"ibge","brazil_NA_picada cafe","brazil_rio grande sul_picada cafe",-29.46105461,-51.10842146,"county"
"ibge","brazil_NA_pinhal","brazil_rio grande sul_pinhal",-27.52910042,-53.23492475,"county"
"ibge","brazil_NA_pinhal serra","brazil_rio grande sul_pinhal serra",-27.85360979,-51.21931714,"county"
"ibge","brazil_NA_pinhal grande","brazil_rio grande sul_pinhal grande",-29.29184815,-53.33590378,"county"
"ibge","brazil_NA_pinheirinho vale","brazil_rio grande sul_pinheirinho vale",-27.22204394,-53.63382982,"county"
"ibge","brazil_NA_pinheiro machado","brazil_rio grande sul_pinheiro machado",-31.44120177,-53.43642448,"county"
"ibge","brazil_NA_pinto bandeira","brazil_rio grande sul_pinto bandeira",-29.0928942,-51.46180054,"county"
"ibge","brazil_NA_pirapo","brazil_rio grande sul_pirapo",-28.06609139,-55.24344622,"county"
"ibge","brazil_NA_piratini","brazil_rio grande sul_piratini",-31.43971862,-53.10408203,"county"
"ibge","brazil_NA_poco antas","brazil_rio grande sul_poco antas",-29.44505449,-51.64012985,"county"
"ibge","brazil_NA_pontao","brazil_rio grande sul_pontao",-28.03668506,-52.64138252,"county"
"ibge","brazil_NA_ponte preta","brazil_rio grande sul_ponte preta",-27.6580169,-52.50288737,"county"
"ibge","brazil_NA_portao","brazil_rio grande sul_portao",-29.70009747,-51.24911127,"county"
"ibge","brazil_NA_porto alegre","brazil_rio grande sul_porto alegre",-30.082046,-51.143429,"county"
"ibge","brazil_NA_porto lucena","brazil_rio grande sul_porto lucena",-27.85199059,-54.95694471,"county"
"ibge","brazil_NA_porto maua","brazil_rio grande sul_porto maua",-27.59435327,-54.65657522,"county"
"ibge","brazil_NA_porto vera cruz","brazil_rio grande sul_porto vera cruz",-27.75478909,-54.88989957,"county"
"ibge","brazil_NA_porto xavier","brazil_rio grande sul_porto xavier",-27.93379927,-55.14450302,"county"
"ibge","brazil_NA_pouso novo","brazil_rio grande sul_pouso novo",-29.15825683,-52.22884302,"county"
"ibge","brazil_NA_presidente lucena","brazil_rio grande sul_presidente lucena",-29.52457307,-51.17402178,"county"
"ibge","brazil_NA_progresso","brazil_rio grande sul_progresso",-29.22924774,-52.31200431,"county"
