Código CNUC,Nome,Ato Legal de Criação,Link para o Ato Legal de Criação,Outros atos legais,Link para outros atos legais,Plano de Manejo,Link para Plano de Manejo,Documento de Conselho,Link para Documento de Conselho,Outros Instrumentos de Gestão,Link para outros instrumentos de gestão,Endereço para Correspondência,Telefones,E-mails,UFs abrangidas,Municípios abrangidos,Geocódigo das UFs abrangidas,Geocódigo dos municípios abrangidos,Área da UC conforme ato legal de criação (ha),Área total da UC confome ato legal mais recente (ha),Mapa da UC,Site da UC,Página da UC no CNUC,API UC,Logotipo da UC,Redes Sociais,Número de Visitantes por ano,Programa Projeto Gestão Integrada e Reconhecimento Internacional,Situação
0000.35.4852,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MURIQUI,Resolução 01 de 02/01/2024,http://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2024%2fexecutivo+secao+i%2fjaneiro%2f03%2fpag_0030_5a94a2cf7ba746ccd88fafc5c6b64aff.pdf&pagina=30&data=03/01/2024&caderno=Executivo%20I&paginaordenacao=100030,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Alameda Recanto, 41, Cidade Tamboré, Santana de Parnaíba, SP - 06537-360",(11) 99565-1148,thiagocominatorio@gmail.com,SÃO PAULO,TAPIRAÍ (SP),35,3553500,"15,30","15,30",https://cnuc.mma.gov.br/map/17430,Instituto Pedro Matajs: https://www.institutopedromatajs.org.br/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/17430,http://cnuc-backend.mma.gov.br/api/v1/uc/17430,http://cnuc-backend.mma.gov.br/api/v1/ucPubGetLogo/17430,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
4850.35.4132,PARQUE NATURAL MUNICIPAL ENGENHO SAO JORGE DOS ERASMOS,Decreto 7886 de 29/09/2017,https://diariooficial.santos.sp.gov.br/edicoes/leitura/mobile/2017-10-02/1,Sem informação.,Sem informação.,Portaria 002/24 Secretaria Municipal de Meio Ambiente de 20/12/2022,ato legal: https://diariooficial.santos.sp.gov.br/edicoes/leitura/mobile/2024-02-28/1 | documento do Plano de Manejo: https://diariooficial.santos.sp.gov.br/edicoes/leitura/mobile/2024-02-28/1,Decreto 8.128 de 07/06/2018,https://diariooficial.santos.sp.gov.br/edicoes/leitura/mobile/2018-06-08/1,Não Possui,Sem informação.,"Praça do Expedicionário, nº 10 - 9º andar, Gonzaga, Santos, SP - 11065-922",(13) 3205-2210 - (13) 3226-8080,beatrizcomelli@santos.sp.gov.br - parque.engenho@santos.sp.gov.br,SÃO PAULO,SANTOS (SP),35,3548500,"5,13","5,13",https://cnuc.mma.gov.br/map/17433,Instituto Pedro Matajs: https://www.institutopedromatajs.org.br/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/17433,http://cnuc-backend.mma.gov.br/api/v1/uc/17433,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.4848,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NARDINI SEMPRE VERDE,Resolução 24 de 09/03/2024,https://www.doe.sp.gov.br/executivo/secretaria-de-meio-ambiente-infraestrutura-e-logistica/resolucao-semil-n-024-de-9-de-marco-de-2024-2024031111301220175270,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Fazenda Vista Alegre, s/n, km 2,5 - Bloco Administração, Fazenda Vista Alegre, Vista Alegre do Alto, SP - 15920-000",(16) 3287-9921,anderson.robes@nardini.ind.br,SÃO PAULO,MONTE ALTO (SP),35,3531308,"14,03","14,03",https://cnuc.mma.gov.br/map/17631,Instituto Pedro Matajs: https://www.institutopedromatajs.org.br/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/17631,http://cnuc-backend.mma.gov.br/api/v1/uc/17631,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.4849,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VIDA EM ABUNDÂNCIA,Resolução 043 de 21/04/2024,https://www.doe.sp.gov.br/executivo/secretaria-de-meio-ambiente-infraestrutura-e-logistica/resolucao-semil-n-043-de-21-de-abril-de-2024-2024042211311220258134,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Estrada municipal Artesão Benedito Pereira da Silva, s/n - Sitio Refúgio do Santinho, Paiol Grande, São Bento do Sapucaí, SP - 12490-000",(12) 99177-9875,tubis.ilha@gmail.com,SÃO PAULO,SÃO BENTO DO SAPUCAÍ (SP),35,3548609,"1,95","1,95",https://cnuc.mma.gov.br/map/17765,Instituto Pedro Matajs: https://www.institutopedromatajs.org.br/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/17765,http://cnuc-backend.mma.gov.br/api/v1/uc/17765,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.4850,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRANSBAÚ I,Resolução 042 de 21/04/2024,https://www.doe.sp.gov.br/executivo/secretaria-de-meio-ambiente-infraestrutura-e-logistica/resolucao-semil-n-042-de-21-de-abril-de-2024-2024042211311220257783,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Estrada municipal Artesão Benedito Pereira da Silva, s/n - Sitio Transbaú I, Paiol Grande, São Bento do Sapucaí, SP - 12490-000",(11) 99932-2291,karina@brasilvertical.com.br,SÃO PAULO,SÃO BENTO DO SAPUCAÍ (SP),35,3548609,"1,94","1,94",https://cnuc.mma.gov.br/map/17766,Instituto Pedro Matajs: https://www.institutopedromatajs.org.br/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/17766,http://cnuc-backend.mma.gov.br/api/v1/uc/17766,http://cnuc-backend.mma.gov.br/api/v1/ucPubGetLogo/17766,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
9904.35.4813,PARQUE NATURAL MUNICIPAL DO CERRADO,Decreto 19176 de 03/11/2022,https://www.sjc.sp.gov.br/servicos/urbanismo-e-sustentabilidade/parque-municipal-do-cerrado/,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rua José de Alencar, Centro, São José dos Campos, SP - 12209-530",(12) 3947-8379,paula.cabral@sjc.sp.gov.br - seurbs@sjc.sp.gov.br,SÃO PAULO,SÃO JOSÉ DOS CAMPOS (SP),35,3549904,"29,66","29,66",https://cnuc.mma.gov.br/map/17868,UC Parque Natural Municipal do Cerrado: https://www.sjc.sp.gov.br/servicos/urbanismo-e-sustentabilidade/parque-municipal-do-cerrado/,http://cnuc-backend.mma.gov.br/api/v1/report/uc/17868,http://cnuc-backend.mma.gov.br/api/v1/uc/17868,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.0870,PARQUE ESTADUAL DO RIO PEIXE,Decreto 47.095 de 18/09/2002,https://www.al.sp.gov.br/repositorio/legislacao/decreto/2002/decreto-47095-18.09.2002.html,Sem informação.,Sem informação.,Deliberação 17/2010 de 21/07/2010,ato legal: https://smastr16.blob.core.windows.net/consema/deliberacoes/2010/DEL17.pdf | documento do Plano de Manejo: https://fflorestal.sp.gov.br/planos-de-manejo/planos-de-manejo-planos-concluidos/plano-de-manejo-pe-do-rio-do-peixe/,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rua São Salvador, 983, Centro, Junqueirópolis, SP - 17890-000",(18) 3841-3419,jbolzan@fflorestal.sp.gov.br,SÃO PAULO,DRACENA (SP) - OURO VERDE (SP) - PIQUEROBI (SP) - PRESIDENTE VENCESLAU (SP),35,3514403 - 3534807 - 3538303 - 3541505,"7.720,00","7.720,00",https://cnuc.mma.gov.br/map/18425,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/18425,http://cnuc-backend.mma.gov.br/api/v1/uc/18425,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.0815,ESTAÇÃO ECOLÓGICA ITAPEVA,Decreto 23791 de 13/08/1985,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1985/decreto-23791-13.08.1985.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rodovia SP-259 km 312, Engenheiro Maia, Itaberá, SP - 18440-000",(15) 3562-1132,ee.ita@fflorestal.sp.gov.br,SÃO PAULO,ITAPEVA (SP),35,3522406,"106,77","106,77",https://cnuc.mma.gov.br/map/18620,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/18620,http://cnuc-backend.mma.gov.br/api/v1/uc/18620,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.2669,ESTAÇÃO ECOLÓGICA DE PARANAPANEMA,Decreto 37.538 de 27/09/1993,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1993/decreto-37538-27.09.1993.html,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rua Pernambuco, s/nº, Bráz II, Avaré, SP - 18701-180",(14) 3732-0290,efluca@gmail.com - pupfeavare@gmail.com,SÃO PAULO,PARANAPANEMA (SP),35,3535804,"635,20","635,20",https://cnuc.mma.gov.br/map/18853,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/18853,http://cnuc-backend.mma.gov.br/api/v1/uc/18853,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.2935,ESTAÇÃO ECOLÓGICA DE ASSIS,Decreto 35.697 de 21/09/1992,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1992/decreto-35697-21.09.1992.html,Ampliação: Decreto 47.097 de 18/09/2002,Ampliação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/2002/decreto-47097-18.09.2002.html,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Estrada Vicinal Assis-Lutécia, Km 9 , caixa postal 104, Centro, Assis, SP - 19802-970",(18) 3321-7363,florestassis@gmail.com,SÃO PAULO,ASSIS (SP),35,3504008,"1.312,38","1.748,00",https://cnuc.mma.gov.br/map/18962,Site: www.iflorestal.sp.gov.br.,http://cnuc-backend.mma.gov.br/api/v1/report/uc/18962,http://cnuc-backend.mma.gov.br/api/v1/uc/18962,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.0831,PARQUE ESTADUAL DO JUQUERY,Decreto 36.859 de 05/06/1993,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1993/decreto-36859-05.06.1993.html,Ampliação: Decreto 44099 de 12/07/1999 - Ampliação: Lei ordinária 17304 de 17/12/2020,Ampliação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/1999/decreto-44099-12.07.1999.html - Ampliação: https://www.al.sp.gov.br/repositorio/legislacao/lei/2020/lei-17304-17.12.2020.html,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rua Miguel Segundo Lerussi, Parque Industrial, Franco da Rocha, SP - 07859-390",(11) 4443-3106 - (11) 4449-5545,pe.juquery@fflorestal.sp.gov.br,SÃO PAULO,CAIEIRAS (SP) - FRANCO DA ROCHA (SP),35,3509007 - 3516408,"1.927,00","2.058,96",https://cnuc.mma.gov.br/map/18983,Site: www.iflorestal.sp.gov.br.,http://cnuc-backend.mma.gov.br/api/v1/report/uc/18983,http://cnuc-backend.mma.gov.br/api/v1/uc/18983,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.4922,RESERVA BIOLÓGICA MOGI-GUAÇU,Decreto 24714 de 07/02/1986,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1986/decreto-24714-07.02.1986.html,Regulamentação: Decreto 12500 de 07/02/1942 - Regulamentação: Decreto 17/08/1970 de 17/08/1970 - Regulamentação: Decreto 55.165 de 14/12/2009 - Regulamentação: Decreto 65.274 de 26/10/2020,Regulamentação: https://sigam.ambiente.sp.gov.br/Sigam3/Repositorio/472/Documentos/Mural_PlanosdeFiscalizacao/UnidadesdeConservacao/Decretos/RB_MogiGuacu_DE_12500_1942.pdf - Regulamentação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/1970/decreto-0A-17.08.1970.html - Regulamentação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/2009/decreto-55165-14.12.2009.html - Regulamentação: https://www.al.sp.gov.br/repositorio/legislacao/decreto/2020/decreto-65274-26.10.2020.html,Deliberação 23/2015 de 17/11/2015,ato legal: https://smastr16.blob.core.windows.net/consema/2015/02/DEL231.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/iflorestal/2016/02/Plano_de_manejo_UC_MogiGuacu.pdf,Não Possui,Sem informação.,Não Possui,Sem informação.,"Estrada Municipal Otávio Liberato Del Judice, s/n, Martinho Prado Júnior, Mogi Guaçu, SP - 13855-000",(19) 3841-1055,eecmg@fflorestal.sp.gov.br,SÃO PAULO,MOGI GUAÇU (SP),35,3530706,"0,00","0,00",https://cnuc.mma.gov.br/map/19039,Site: www.iflorestal.sp.gov.br.,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19039,http://cnuc-backend.mma.gov.br/api/v1/uc/19039,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0606.35.4895,ÁREA DE PROTEÇÃO AMBIENTAL DO ENGENHO D’AGUA,Lei ordinária LEI Nº 5.933 DE 08 DE NOVEMBRO DE 2023. de 08/11/2023,https://flip.gazetasp.com.br/edicao/impressa/10257/11-11-2023,Sem informação.,Sem informação.,Não Possui,Sem informação.,"Decreto DECRETO Nº 8.512, DE 08 DE ABRIL DE 2024 de 08/04/2024",https://flip.gazetasp.com.br/edicao/impressa/10650/13-04-2024.html?all=1,Não Possui,Sem informação.,"Rua Doutor Adhemar de Barros, 340, Centro, Porto Feliz, SP - 18540-073",(15) 3261-9018,licenciamento.ambiental@portofeliz.sp.gov.br - secretario.meioambiente@portofeliz.sp.gov.br,SÃO PAULO,PORTO FELIZ (SP),35,3540606,"3.123,00","3.123,00",https://cnuc.mma.gov.br/map/19088,Site: www.iflorestal.sp.gov.br.,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19088,http://cnuc-backend.mma.gov.br/api/v1/uc/19088,http://cnuc-backend.mma.gov.br/api/v1/ucPubGetLogo/19088,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.5015,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO PINHAL - GLEBA 2,Resolução 066 de 05/08/2024,https://www.doe.sp.gov.br/executivo/secretaria-de-meio-ambiente-infraestrutura-e-logistica/resolucao-semil-n-066-de-5-de-agosto-de-2024-2024080511321220487924,Sem informação.,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rodovia Padre Aldo Bollini (SP 063), s/n – km 80, Cachoeira Abaixo, Piracaia, SP - 12970-000",(11) 99266-5292,thomas@escutatoria.com,SÃO PAULO,PIRACAIA (SP),35,3538600,"1,31","1,31",https://cnuc.mma.gov.br/map/19211,Site: www.iflorestal.sp.gov.br.,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19211,http://cnuc-backend.mma.gov.br/api/v1/uc/19211,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.2701,ESTAÇÃO ECOLÓGICA DE ITIRAPINA,Decreto 22.335 de 07/06/1984,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1984/decreto-22335-07.06.1984.html,Sem informação.,Sem informação.,Deliberação CONSEMA 9 de 19/05/2010,ato legal: https://smastr16.blob.core.windows.net/consema/deliberacoes/2010/DEL09.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/iflorestal/2013/03/Plano_de_Manejo_EEc_Itirapina.pdf,Não Possui,Sem informação.,Não Possui,Sem informação.,"Rua Oito, Vila Santa Cruz, Itirapina, SP - 13530-000",(19) 3575-1345,eeitirapina@if.sp.gov.br,SÃO PAULO,BROTAS (SP) - ITIRAPINA (SP),35,3507902 - 3523602,"2.300,00","2.300,00",https://cnuc.mma.gov.br/map/19215,Site: http://www.iflorestal.sp.gov.br/Itirapina/index.htm,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19215,http://cnuc-backend.mma.gov.br/api/v1/uc/19215,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.2617,ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU,Decreto 22336 de 07/06/1984,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1984/decreto-22336-07.06.1984.html,Sem informação.,Sem informação.,Deliberação CONSEMA 23 de 17/11/2015,ato legal: https://smastr16.blob.core.windows.net/consema/2015/02/DEL231.pdf | documento do Plano de Manejo: https://smastr16.blob.core.windows.net/iflorestal/2016/02/Plano_de_manejo_UC_MogiGuacu.pdf,Não Possui,Sem informação.,Não Possui,Sem informação.,"Fazenda Campininha, Martinho Prado Junior, Mogi Guaçu, SP - 13885-000",(19) 3841-1056 - (19) 3841-1057,ifmogi@ig.com.br,SÃO PAULO,MOGI GUAÇU (SP),35,3530706,"980,71","980,71",https://cnuc.mma.gov.br/map/19219,Site: http://www.iflorestal.sp.gov.br/Itirapina/index.htm,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19219,http://cnuc-backend.mma.gov.br/api/v1/uc/19219,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.0818,ESTAÇÃO ECOLÓGICA MATA DO JACARÉ,Decreto 38.957 de 25/08/1961,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1961/decreto-38957-25.08.1961.html,Recategorização: Decreto 26890 de 12/03/1987 - Alteração de nome: Decreto 58.237 de 20/07/2012,Recategorização: https://www.al.sp.gov.br/repositorio/legislacao/decreto/1987/decreto-26890-12.03.1987.html - Alteração de nome: https://www.al.sp.gov.br/repositorio/legislacao/decreto/2012/decreto-58237-20.07.2012.html,Não Possui,Sem informação.,Não Possui,Sem informação.,Não Possui,Sem informação.,"Av. São Carlos, 1885, Centro, São Carlos, SP - 14801-970",(11) 2997-5000,fflorestal@fflorestal.sp.gov.br - vanessacerqueira@fflorestal.sp.gov.br,SÃO PAULO,BROTAS (SP),35,3507902,"75,26","75,26",https://cnuc.mma.gov.br/map/19221,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19221,http://cnuc-backend.mma.gov.br/api/v1/uc/19221,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.2699,ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA,Decreto 22.337 de 07/06/1984,https://www.al.sp.gov.br/repositorio/legislacao/decreto/1984/decreto-22337-07.06.1984.html,Sem informação.,Sem informação.,Deliberação 5 de 22/02/2011,ato legal: https://smastr16.blob.core.windows.net/consema/deliberacoes/2011/DEL05.pdf | documento do Plano de Manejo: https://www.infraestruturameioambiente.sp.gov.br/institutoflorestal/wp-content/uploads/sites/234/2013/03/Plano_de_Manejo_EEc_Santa_Barbara.pdf,Não Possui,Sem informação.,Não Possui,Sem informação.,"Floresta de Manduri, Rua do Horto, s/n, cx 26, Bairro Rural, Manduri, SP - 18780-000",(14) 3356-1621 - (14) 3356-1622,cardoso_marli@yahoo.com.br - floresman@if.sp.gov.br,SÃO PAULO,ÁGUAS DE SANTA BÁRBARA (SP),35,3500550,"2.712,00","2.712,00",https://cnuc.mma.gov.br/map/19223,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19223,http://cnuc-backend.mma.gov.br/api/v1/uc/19223,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.35.2697,ESTAÇÃO ECOLÓGICA DE SANTA MARIA,Decreto 23.792 de 13/08/1985,https://sigam.ambiente.sp.gov.br/sigam3/Repositorio/472/Documentos/Mural_PlanosdeFiscalizacao/UnidadesdeConservacao/Decretos/EE_SantaMaria_DE_23792_1985.pdf,Revisão dos limites: Decreto 55.346 de 13/01/2010,Revisão dos limites: https://www.al.sp.gov.br/repositorio/legislacao/decreto/2010/decreto-55346-13.01.2010.html,Deliberação CONSEMA 16 de 21/08/2019,ato legal: https://smastr16.blob.core.windows.net/consema/2019/08/del16_19-plano-manejo-santa-maria.pdf | documento do Plano de Manejo: https://sigam.ambiente.sp.gov.br/sigam3/Repositorio/511/Documentos/EE_SantaMaria/Plano_Manejo_Estacao_Ecologica-Santa%20Maria.pdf,Resolução 20 de 29/03/2019,https://smastr16.blob.core.windows.net/legislacao/sites/262/2022/07/2019resolucao_sima_020_2019.pdf,Não Possui,Sem informação.,"Estação Ecológica Santa Maria, cx 62, Bairro Rural, São Simão, SP - 14200-000",(16) 3984-1352,stbentoquirino@if.sp.gov.br,SÃO PAULO,SÃO SIMÃO (SP),35,3550902,"113,05","1.301,35",https://cnuc.mma.gov.br/map/19255,Site: www.fflorestal.sp.gov.br,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19255,http://cnuc-backend.mma.gov.br/api/v1/uc/19255,Sem informação.,instagram: https://www.instagram.com/reserva.muriqui?igsh=ZGVpanQyN3Y5Nms0,Sem informação.,Sem informação.,Ativo
0000.00.0079,FLORESTA NACIONAL DE CAPÃO BONITO,Portaria nº 558 de 25/10/1968,https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/flona-de-capao-bonito/arquivos/portaria_flona_capao_bonitodecreto.pdf,Deliberação: Resolução nº 13 de 01/04/1944 - Alteração de nome: Outros S/N de 20/03/1953,Deliberação: http://cnuc-backend.mma.gov.br/api/v1/anexo/atolegal/49717 - Alteração de nome: http://cnuc-backend.mma.gov.br/api/v1/anexo/atolegal/49718,Portaria nº 375 de 23/04/2018,ato legal: https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/flona-de-capao-bonito/arquivos/portaria_375_23abr2018_aprova_plano_de_manejo_flona_capao_bonito.pdf | documento do Plano de Manejo: https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/flona-de-capao-bonito,Portaria nº 1 de 03/06/2019,https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/flona-de-capao-bonito/arquivos/portaria_1_de_3_de_junho_de_2019.pdf,Não Possui,Sem informação.,"Rod. SP 258 Km, Itanguá, Capão Bonito, SP - 18300-970",(15) 3266-9311,flonacapaobonito.sp@icmbio.gov.br,SÃO PAULO,BURI (SP) - CAPÃO BONITO (SP),35,3508009 - 3510203,"4.344,00","4.344,00",https://cnuc.mma.gov.br/map/19314,Site ICMBio - Flona de Capão Bonito: https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/flona-de-capao-bonito - Site: ,http://cnuc-backend.mma.gov.br/api/v1/report/uc/19314,http://cnuc-backend.mma.gov.br/api/v1/uc/19314,http://cnuc-backend.mma.gov.br/api/v1/ucPubGetLogo/19314,instagram: https://www.instagram.com/ngiipero/,Sem informação.,Sem informação.,Ativo
